# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  813       3.482978895049e-10       1.735889647968e-12      -9.433266751856e-12       0.000000000000e+00       1.245339974093e-14       4.551392621243e-15      -1.821017846427e-16 
  814       3.483307938542e-10       1.718724510300e-12      -9.179754445345e-12       0.000000000000e+00       1.239635049857e-14       4.533190944985e-15      -1.772285498405e-16 
  815       3.483347566055e-10       1.702365019141e-12      -8.924779912700e-12       0.000000000000e+00       1.233961680136e-14       4.514886677227e-15      -1.723684466268e-16 
  816       3.483094798434e-10       1.686826446673e-12      -8.668445539025e-12       0.000000000000e+00       1.228319505190e-14       4.496487086221e-15      -1.675228227434e-16 
  817       3.482547316339e-10       1.672121741223e-12      -8.410851172143e-12       0.000000000000e+00       1.222708203983e-14       4.477998322201e-15      -1.626928360330e-16 
  818       3.481705496154e-10       1.658254200659e-12      -8.152083337776e-12       0.000000000000e+00       1.217127630919e-14       4.459421823197e-15      -1.578788460646e-16 
  819       3.480570410378e-10       1.645224668653e-12      -7.892225838020e-12       0.000000000000e+00       1.211577681501e-14       4.440757845455e-15      -1.530810117070e-16 
  820       3.479143156775e-10       1.633033949097e-12      -7.631363309098e-12       0.000000000000e+00       1.206058247248e-14       4.422006647984e-15      -1.482994916293e-16 
  821       3.477424858457e-10       1.621682805935e-12      -7.369581223897e-12       0.000000000000e+00       1.200569215673e-14       4.403168492571e-15      -1.435344442978e-16 
  822       3.475416663984e-10       1.611171962992e-12      -7.106965894497e-12       0.000000000000e+00       1.195110470275e-14       4.384243643778e-15      -1.387860279731e-16 
  823       3.473119747446e-10       1.601502103797e-12      -6.843604474711e-12       0.000000000000e+00       1.189681890516e-14       4.365232368953e-15      -1.340544007073e-16 
  824       3.470535308562e-10       1.592673871419e-12      -6.579584962614e-12       0.000000000000e+00       1.184283351810e-14       4.346134938235e-15      -1.293397203413e-16 
  825       3.467664572768e-10       1.584687868287e-12      -6.314996203080e-12       0.000000000000e+00       1.178914725504e-14       4.326951624559e-15      -1.246421445016e-16 
  826       3.464508791305e-10       1.577544656025e-12      -6.049927890314e-12       0.000000000000e+00       1.173575878865e-14       4.307682703664e-15      -1.199618305977e-16 
  827       3.461069241318e-10       1.571244755276e-12      -5.784470570388e-12       0.000000000000e+00       1.168266675060e-14       4.288328454099e-15      -1.152989358192e-16 
  828       3.457347225939e-10       1.565788645533e-12      -5.518715643775e-12       0.000000000000e+00       1.162986973143e-14       4.268889157227e-15      -1.106536171330e-16 
  829       3.453344074384e-10       1.561176764966e-12      -5.252755367880e-12       0.000000000000e+00       1.157736628041e-14       4.249365097232e-15      -1.060260312803e-16 
  830       3.449061142043e-10       1.557409510248e-12      -4.986682859577e-12       0.000000000000e+00       1.152515490531e-14       4.229756561126e-15      -1.014163347736e-16 
  831       3.444499810567e-10       1.554487236389e-12      -4.720592097742e-12       0.000000000000e+00       1.147323407233e-14       4.210063838754e-15      -9.682468389447e-17 
  832       3.439661487966e-10       1.552410256558e-12      -4.454577925787e-12       0.000000000000e+00       1.142160220587e-14       4.190287222801e-15      -9.225123468996e-17 
  833       3.434547608696e-10       1.551178841916e-12      -4.188736054196e-12       0.000000000000e+00       1.137025768840e-14       4.170427008798e-15      -8.769614297016e-17 
  834       3.429159633751e-10       1.550793221440e-12      -3.923163063055e-12       0.000000000000e+00       1.131919886031e-14       4.150483495126e-15      -8.315956430524e-17 
  835       3.423499050753e-10       1.551253581756e-12      -3.657956404590e-12       0.000000000000e+00       1.126842401973e-14       4.130456983025e-15      -7.864165402261e-17 
  836       3.417567374046e-10       1.552560066963e-12      -3.393214405696e-12       0.000000000000e+00       1.121793142237e-14       4.110347776599e-15      -7.414256720402e-17 
  837       3.411366144787e-10       1.554712778463e-12      -3.129036270479e-12       0.000000000000e+00       1.116771928139e-14       4.090156182821e-15      -6.966245868275e-17 
  838       3.404896931033e-10       1.557711774792e-12      -2.865522082781e-12       0.000000000000e+00       1.111778576720e-14       4.069882511541e-15      -6.520148304073e-17 
  839       3.398161327838e-10       1.561557071442e-12      -2.602772808721e-12       0.000000000000e+00       1.106812900734e-14       4.049527075489e-15      -6.075979460568e-17 
  840       3.391160957339e-10       1.566248640695e-12      -2.340890299226e-12       0.000000000000e+00       1.101874708628e-14       4.029090190285e-15      -5.633754744828e-17 
  841       3.383897468853e-10       1.571786411448e-12      -2.079977292565e-12       0.000000000000e+00       1.096963804531e-14       4.008572174443e-15      -5.193489537928e-17 
  842       3.376372538962e-10       1.578170269042e-12      -1.820137416883e-12       0.000000000000e+00       1.092079988232e-14       3.987973349376e-15      -4.755199194667e-17 
  843       3.368587871609e-10       1.585400055092e-12      -1.561475192735e-12       0.000000000000e+00       1.087223055171e-14       3.967294039404e-15      -4.318899043279e-17 
  844       3.360545198186e-10       1.593475567312e-12      -1.304096035622e-12       0.000000000000e+00       1.082392796416e-14       3.946534571760e-15      -3.884604385152e-17 
  845       3.352246277628e-10       1.602396559347e-12      -1.048106258524e-12       0.000000000000e+00       1.077588998653e-14       3.925695276596e-15      -3.452330494537e-17 
  846       3.343692896502e-10       1.612162740597e-12      -7.936130744294e-13       0.000000000000e+00       1.072811444165e-14       3.904776486985e-15      -3.022092618269e-17 
  847       3.334886869099e-10       1.622773776049e-12      -5.407245988779e-13       0.000000000000e+00       1.068059910822e-14       3.883778538935e-15      -2.593905975473e-17 
  848       3.325830037527e-10       1.634229286105e-12      -2.895498524873e-13       0.000000000000e+00       1.063334172060e-14       3.862701771387e-15      -2.167785757286e-17 
  849       3.316524271798e-10       1.646528846406e-12      -4.019876349021e-14       0.000000000000e+00       1.058633996865e-14       3.841546526228e-15      -1.743747126566e-17 
  850       3.306971469924e-10       1.659671987665e-12       2.072178297318e-13       0.000000000000e+00       1.053959149762e-14       3.820313148291e-15      -1.321805217610e-17 
  851       3.297173558005e-10       1.673658195493e-12       4.525881761148e-13       0.000000000000e+00       1.049309390793e-14       3.799001985366e-15      -9.019751358645e-18 
  852       3.287132490321e-10       1.688486910229e-12       6.957996093781e-13       0.000000000000e+00       1.044684475506e-14       3.777613388202e-15      -4.842719576439e-18 
  853       3.276850249424e-10       1.704157526766e-12       9.367385454905e-13       0.000000000000e+00       1.040084154937e-14       3.756147710518e-15      -6.871072984216e-19 
  854       3.266328846229e-10       1.720669394380e-12       1.175290480136e-12       0.000000000000e+00       1.035508175592e-14       3.734605309002e-15       3.446935303520e-18 
  855       3.255570320105e-10       1.738021816559e-12       1.411339986180e-12       0.000000000000e+00       1.030956279435e-14       3.712986543324e-15       7.559258357411e-18 
  856       3.244577004873e-10       1.756212423381e-12       1.644781928942e-12       0.000000000000e+00       1.026428235547e-14       3.691291669277e-15       1.164964353418e-17 
  857       3.233352331595e-10       1.775232258569e-12       1.875555326761e-12       0.000000000000e+00       1.021923935727e-14       3.669520516197e-15       1.571759648572e-17 
  858       3.221900039656e-10       1.795070608320e-12       2.103610062803e-12       0.000000000000e+00       1.017443300493e-14       3.647672804056e-15       1.976255087308e-17 
  859       3.210223912229e-10       1.815716620722e-12       2.328895718887e-12       0.000000000000e+00       1.012986247536e-14       3.625748249810e-15       2.378393679722e-17 
  860       3.198327776416e-10       1.837159305320e-12       2.551361574780e-12       0.000000000000e+00       1.008552691713e-14       3.603746567393e-15       2.778118079061e-17 
  861       3.186215503376e-10       1.859387532674e-12       2.770956607503e-12       0.000000000000e+00       1.004142545036e-14       3.581667467702e-15       3.175370580883e-17 
  862       3.173891008466e-10       1.882390033924e-12       2.987629490629e-12       0.000000000000e+00       9.997557166594e-15       3.559510658586e-15       3.570093122218e-17 
  863       3.161358251368e-10       1.906155400352e-12       3.201328593585e-12       0.000000000000e+00       9.953921128719e-15       3.537275844835e-15       3.962227280731e-17 
  864       3.148621236232e-10       1.930672082941e-12       3.412001980953e-12       0.000000000000e+00       9.910516370832e-15       3.514962728170e-15       4.351714273880e-17 
  865       3.135684011805e-10       1.955928391941e-12       3.619597411772e-12       0.000000000000e+00       9.867341898150e-15       3.492571007229e-15       4.738494958079e-17 
  866       3.122550671568e-10       1.981912496428e-12       3.824062338837e-12       0.000000000000e+00       9.824396686893e-15       3.470100377558e-15       5.122509827858e-17 
  867       3.109225353871e-10       2.008612423868e-12       4.025343908000e-12       0.000000000000e+00       9.781679684182e-15       3.447550531596e-15       5.503699015025e-17 
  868       3.095712242065e-10       2.036016059677e-12       4.223388957473e-12       0.000000000000e+00       9.739189807926e-15       3.424921158669e-15       5.882002287824e-17 
  869       3.082015564641e-10       2.064111146786e-12       4.418144017129e-12       0.000000000000e+00       9.696925946720e-15       3.402211944974e-15       6.257359050100e-17 
  870       3.068139595362e-10       2.092885285200e-12       4.609555307798e-12       0.000000000000e+00       9.654886959736e-15       3.379422573570e-15       6.629708340457e-17 
  871       3.054088653397e-10       2.122325931562e-12       4.797568740576e-12       0.000000000000e+00       9.613071676611e-15       3.356552724365e-15       6.998988831420e-17 
  872       3.039867103459e-10       2.152420398713e-12       4.982129916119e-12       0.000000000000e+00       9.571478897347e-15       3.333602074105e-15       7.365138828595e-17 
  873       3.025479355936e-10       2.183155855258e-12       5.163184123948e-12       0.000000000000e+00       9.530107392196e-15       3.310570296366e-15       7.728096269833e-17 
  874       3.010929867028e-10       2.214519325123e-12       5.340676341747e-12       0.000000000000e+00       9.488955901558e-15       3.287457061535e-15       8.087798724385e-17 
  875       2.996223138882e-10       2.246497687121e-12       5.514551234669e-12       0.000000000000e+00       9.448023135871e-15       3.264262036808e-15       8.444183392069e-17 
  876       2.981363719724e-10       2.279077674510e-12       5.684753154629e-12       0.000000000000e+00       9.407307775503e-15       3.240984886169e-15       8.797187102428e-17 
  877       2.966356203997e-10       2.312245874562e-12       5.851226139613e-12       0.000000000000e+00       9.366808470646e-15       3.217625270387e-15       9.146746313890e-17 
  878       2.951205232494e-10       2.345988728117e-12       6.013913912976e-12       0.000000000000e+00       9.326523841209e-15       3.194182847000e-15       9.492797112933e-17 
  879       2.935915492493e-10       2.380292529149e-12       6.172759882738e-12       0.000000000000e+00       9.286452476707e-15       3.170657270304e-15       9.835275213240e-17 
  880       2.920491717892e-10       2.415143424329e-12       6.327707140896e-12       0.000000000000e+00       9.246592936157e-15       3.147048191342e-15       1.017411595486e-16 
  881       2.904938689344e-10       2.450527412584e-12       6.478698462712e-12       0.000000000000e+00       9.206943747969e-15       3.123355257893e-15       1.050925430339e-16 
  882       2.889261234389e-10       2.486430344662e-12       6.625676306025e-12       0.000000000000e+00       9.167503409838e-15       3.099578114462e-15       1.084062484909e-16 
  883       2.873464227594e-10       2.522837922693e-12       6.768582810546e-12       0.000000000000e+00       9.128270388638e-15       3.075716402264e-15       1.116816180610e-16 
  884       2.857552590683e-10       2.559735699749e-12       6.907359797160e-12       0.000000000000e+00       9.089243120314e-15       3.051769759217e-15       1.149179901154e-16 
  885       2.841531292673e-10       2.597109079409e-12       7.041948767228e-12       0.000000000000e+00       9.050420009773e-15       3.027737819930e-15       1.181146992474e-16 
  886       2.825405350010e-10       2.634943315321e-12       7.172290901885e-12       0.000000000000e+00       9.011799430778e-15       3.003620215689e-15       1.212710762633e-16 
  887       2.809179826703e-10       2.673223510761e-12       7.298327061347e-12       0.000000000000e+00       8.973379725839e-15       2.979416574449e-15       1.243864481747e-16 
  888       2.792859834458e-10       2.711934618196e-12       7.419997784206e-12       0.000000000000e+00       8.935159206108e-15       2.955126520819e-15       1.274601381895e-16 
  889       2.776450532815e-10       2.751061438851e-12       7.537243286734e-12       0.000000000000e+00       8.897136151270e-15       2.930749676053e-15       1.304914657039e-16 
  890       2.759957129278e-10       2.790588622262e-12       7.650003462183e-12       0.000000000000e+00       8.859308809433e-15       2.906285658040e-15       1.334797462938e-16 
  891       2.743384879455e-10       2.830500665848e-12       7.758217880085e-12       0.000000000000e+00       8.821675397026e-15       2.881734081288e-15       1.364242917066e-16 
  892       2.726739087190e-10       2.870781914463e-12       7.861825785555e-12       0.000000000000e+00       8.784234098686e-15       2.857094556917e-15       1.393244098525e-16 
  893       2.710025104698e-10       2.911416559967e-12       7.960766098593e-12       0.000000000000e+00       8.746983067153e-15       2.832366692646e-15       1.421794047966e-16 
  894       2.693248332702e-10       2.952388640782e-12       8.054977413380e-12       0.000000000000e+00       8.709920423165e-15       2.807550092779e-15       1.449885767500e-16 
  895       2.676413980373e-10       2.993682181137e-12       8.144410038395e-12       0.000000000000e+00       8.673044480189e-15       2.782645630606e-15       1.477514418958e-16 
  896       2.659526340611e-10       3.035281612162e-12       8.229062333401e-12       0.000000000000e+00       8.636354422876e-15       2.757659288357e-15       1.504683958136e-16 
  897       2.642589503215e-10       3.077171356796e-12       8.308944963821e-12       0.000000000000e+00       8.599849639465e-15       2.732598379861e-15       1.531400608600e-16 
  898       2.625607594092e-10       3.119335690308e-12       8.384068914752e-12       0.000000000000e+00       8.563529497864e-15       2.707470283997e-15       1.557670673409e-16 
  899       2.608584775367e-10       3.161758739883e-12       8.454445492069e-12       0.000000000000e+00       8.527393345578e-15       2.682282444871e-15       1.583500535349e-16 
  900       2.591525245469e-10       3.204424484207e-12       8.520086323526e-12       0.000000000000e+00       8.491440509637e-15       2.657042372000e-15       1.608896657186e-16 
  901       2.574433239241e-10       3.247316753045e-12       8.581003359863e-12       0.000000000000e+00       8.455670296520e-15       2.631757640482e-15       1.633865581908e-16 
  902       2.557313028033e-10       3.290419226827e-12       8.637208875901e-12       0.000000000000e+00       8.420081992080e-15       2.606435891183e-15       1.658413932968e-16 
  903       2.540168919800e-10       3.333715436230e-12       8.688715471653e-12       0.000000000000e+00       8.384674861472e-15       2.581084830915e-15       1.682548414534e-16 
  904       2.523005259205e-10       3.377188761762e-12       8.735536073423e-12       0.000000000000e+00       8.349448149079e-15       2.555712232609e-15       1.706275811730e-16 
  905       2.505826427713e-10       3.420822433345e-12       8.777683934908e-12       0.000000000000e+00       8.314401078439e-15       2.530325935500e-15       1.729602990883e-16 
  906       2.488636843696e-10       3.464599529895e-12       8.815172638301e-12       0.000000000000e+00       8.279532852168e-15       2.504933845307e-15       1.752536899766e-16 
  907       2.471440962523e-10       3.508502978910e-12       8.848016095398e-12       0.000000000000e+00       8.244842651888e-15       2.479543934404e-15       1.775084567845e-16 
  908       2.454243276668e-10       3.552515556047e-12       8.876228548693e-12       0.000000000000e+00       8.210329638155e-15       2.454164242008e-15       1.797253106526e-16 
  909       2.437048315803e-10       3.596619884710e-12       8.899824572488e-12       0.000000000000e+00       8.175992950381e-15       2.428802874353e-15       1.819049709395e-16 
  910       2.419860646898e-10       3.640798435630e-12       8.918819073992e-12       0.000000000000e+00       8.141831706763e-15       2.403468004870e-15       1.840481652465e-16 
  911       2.402684874320e-10       3.685033526450e-12       8.933227294424e-12       0.000000000000e+00       8.107845004210e-15       2.378167874367e-15       1.861556294424e-16 
  912       2.385525639932e-10       3.729307321305e-12       8.943064810118e-12       0.000000000000e+00       8.074031918265e-15       2.352910791206e-15       1.882281076876e-16 
  913       2.368387623194e-10       3.773601830408e-12       8.948347533623e-12       0.000000000000e+00       8.040391503035e-15       2.327705131483e-15       1.902663524589e-16 
  914       2.351275541256e-10       3.817898909632e-12       8.949091714807e-12       0.000000000000e+00       8.006922791117e-15       2.302559339208e-15       1.922711245739e-16 
  915       2.334194149062e-10       3.862180260091e-12       8.945313941960e-12       0.000000000000e+00       7.973624793521e-15       2.277481926484e-15       1.942431932152e-16 
  916       2.317148239448e-10       3.906427427727e-12       8.937031142896e-12       0.000000000000e+00       7.940496499598e-15       2.252481473684e-15       1.961833359557e-16 
  917       2.300142643237e-10       3.950621802887e-12       8.924260586057e-12       0.000000000000e+00       7.907536876968e-15       2.227566629631e-15       1.980923387821e-16 
  918       2.283182229344e-10       3.994744619914e-12       8.907019881614e-12       0.000000000000e+00       7.874744871442e-15       2.202746111776e-15       1.999709961203e-16 
  919       2.266271904869e-10       4.038776956720e-12       8.885326982573e-12       0.000000000000e+00       7.842119406951e-15       2.178028706382e-15       2.018201108592e-16 
  920       2.249416615200e-10       4.082699734379e-12       8.859200185872e-12       0.000000000000e+00       7.809659385473e-15       2.153423268695e-15       2.036404943758e-16 
  921       2.232621344108e-10       4.126493716702e-12       8.828658133490e-12       0.000000000000e+00       7.777363686955e-15       2.128938723130e-15       2.054329665592e-16 
  922       2.215891113848e-10       4.170139509825e-12       8.793719813547e-12       0.000000000000e+00       7.745231169245e-15       2.104584063444e-15       2.071983558354e-16 
  923       2.199230985261e-10       4.213617561790e-12       8.754404561406e-12       0.000000000000e+00       7.713260668010e-15       2.080368352923e-15       2.089374991918e-16 
  924       2.182646057864e-10       4.256908162126e-12       8.710732060777e-12       0.000000000000e+00       7.681450996673e-15       2.056300724551e-15       2.106512422015e-16 
  925       2.166141469958e-10       4.299991441437e-12       8.662722344818e-12       0.000000000000e+00       7.649800946327e-15       2.032390381196e-15       2.123404390481e-16 
  926       2.149722398722e-10       4.342847370980e-12       8.610395797242e-12       0.000000000000e+00       7.618309285671e-15       2.008646595790e-15       2.140059525500e-16 
  927       2.133394060313e-10       4.385455762249e-12       8.553773153414e-12       0.000000000000e+00       7.586974760931e-15       1.985078711500e-15       2.156486541849e-16 
  928       2.117161709962e-10       4.427796266561e-12       8.492875501459e-12       0.000000000000e+00       7.555796095788e-15       1.961696141915e-15       2.172694241144e-16 
  929       2.101030642079e-10       4.469848374636e-12       8.427724283361e-12       0.000000000000e+00       7.524771991303e-15       1.938508371224e-15       2.188691512085e-16 
  930       2.085006190345e-10       4.511591416180e-12       8.358341296069e-12       0.000000000000e+00       7.493901125842e-15       1.915524954388e-15       2.204487330699e-16 
  931       2.069093727816e-10       4.553004559468e-12       8.284748692595e-12       0.000000000000e+00       7.463182155007e-15       1.892755517329e-15       2.220090760590e-16 
  932       2.053298667019e-10       4.594066810929e-12       8.206968983122e-12       0.000000000000e+00       7.432613711557e-15       1.870209757100e-15       2.235510953177e-16 
  933       2.037626460050e-10       4.634757014727e-12       8.125025036105e-12       0.000000000000e+00       7.402194405334e-15       1.847897442073e-15       2.250757147946e-16 
  934       2.022082036394e-10       4.675055646075e-12       8.038946107537e-12       0.000000000000e+00       7.371922985119e-15       1.825826151504e-15       2.265836014809e-16 
  935       2.006668106541e-10       4.714950222740e-12       7.948786029820e-12       0.000000000000e+00       7.341798827094e-15       1.803994455184e-15       2.280743635175e-16 
  936       1.991386832041e-10       4.754429977314e-12       7.854605309454e-12       0.000000000000e+00       7.311821453870e-15       1.782398627516e-15       2.295473395995e-16 
  937       1.976240385406e-10       4.793484070987e-12       7.756465126584e-12       0.000000000000e+00       7.281990373196e-15       1.761034898319e-15       2.310018636160e-16 
  938       1.961230950131e-10       4.832101593374e-12       7.654427336922e-12       0.000000000000e+00       7.252305077914e-15       1.739899452703e-15       2.324372646380e-16 
  939       1.946360720712e-10       4.870271562343e-12       7.548554473688e-12       0.000000000000e+00       7.222765045904e-15       1.718988430931e-15       2.338528669062e-16 
  940       1.931631902673e-10       4.907982923845e-12       7.438909749532e-12       0.000000000000e+00       7.193369740034e-15       1.698297928288e-15       2.352479898196e-16 
  941       1.917046712582e-10       4.945224551746e-12       7.325557058473e-12       0.000000000000e+00       7.164118608107e-15       1.677823994955e-15       2.366219479226e-16 
  942       1.902607378078e-10       4.981985247653e-12       7.208560977824e-12       0.000000000000e+00       7.135011082808e-15       1.657562635869e-15       2.379740508938e-16 
  943       1.888316137887e-10       5.018253740745e-12       7.087986770127e-12       0.000000000000e+00       7.106046581659e-15       1.637509810599e-15       2.393036035334e-16 
  944       1.874175241850e-10       5.054018687605e-12       6.963900385082e-12       0.000000000000e+00       7.077224506957e-15       1.617661433211e-15       2.406099057516e-16 
  945       1.860186950936e-10       5.089268672042e-12       6.836368461479e-12       0.000000000000e+00       7.048544245731e-15       1.598013372134e-15       2.418922525561e-16 
  946       1.846353537273e-10       5.123992204930e-12       6.705458329129e-12       0.000000000000e+00       7.020005169689e-15       1.578561450032e-15       2.431499340407e-16 
  947       1.832677284162e-10       5.158177724029e-12       6.571238010795e-12       0.000000000000e+00       6.991606635160e-15       1.559301443673e-15       2.443822353728e-16 
  948       1.819160486101e-10       5.191813593819e-12       6.433776224124e-12       0.000000000000e+00       6.963347983052e-15       1.540229083793e-15       2.455884367816e-16 
  949       1.805805448810e-10       5.224888105330e-12       6.293142383575e-12       0.000000000000e+00       6.935228538791e-15       1.521340054968e-15       2.467678135459e-16 
  950       1.792614489246e-10       5.257389475968e-12       6.149406602354e-12       0.000000000000e+00       6.907247612278e-15       1.502629995482e-15       2.479196359823e-16 
  951       1.779589935630e-10       5.289305849346e-12       6.002639694344e-12       0.000000000000e+00       6.879404497830e-15       1.484094497192e-15       2.490431694332e-16 
  952       1.766734127466e-10       5.320625295116e-12       5.852913176035e-12       0.000000000000e+00       6.851698474133e-15       1.465729105404e-15       2.501376742544e-16 
  953       1.754049415562e-10       5.351335808794e-12       5.700299268454e-12       0.000000000000e+00       6.824128804188e-15       1.447529318730e-15       2.512024058037e-16 
  954       1.741538162054e-10       5.381425311591e-12       5.544870899100e-12       0.000000000000e+00       6.796694735261e-15       1.429490588968e-15       2.522366144282e-16 
  955       1.729202740426e-10       5.410881650245e-12       5.386701703873e-12       0.000000000000e+00       6.769395498831e-15       1.411608320963e-15       2.532395454529e-16 
  956       1.717045535530e-10       5.439692596847e-12       5.225866029002e-12       0.000000000000e+00       6.742230310537e-15       1.393877872476e-15       2.542104391682e-16 
  957       1.705068943610e-10       5.467845848672e-12       5.062438932983e-12       0.000000000000e+00       6.715198370128e-15       1.376294554058e-15       2.551485308183e-16 
  958       1.693275372322e-10       5.495329028007e-12       4.896496188504e-12       0.000000000000e+00       6.688298861409e-15       1.358853628909e-15       2.560530505887e-16 
  959       1.681667240759e-10       5.522129681985e-12       4.728114284378e-12       0.000000000000e+00       6.661530952194e-15       1.341550312756e-15       2.569232235947e-16 
  960       1.670246979465e-10       5.548235282407e-12       4.557370427476e-12       0.000000000000e+00       6.634893794249e-15       1.324379773714e-15       2.577582698691e-16 
  961       1.659017030464e-10       5.573633225576e-12       4.384342544655e-12       0.000000000000e+00       6.608386523243e-15       1.307337132159e-15       2.585574043501e-16 
  962       1.647979847279e-10       5.598310832129e-12       4.209109284692e-12       0.000000000000e+00       6.582008258699e-15       1.290417460593e-15       2.593198368694e-16 
  963       1.637137894952e-10       5.622255346861e-12       4.031750020213e-12       0.000000000000e+00       6.555758103935e-15       1.273615783516e-15       2.600447721404e-16 
  964       1.626493650067e-10       5.645453938554e-12       3.852344849624e-12       0.000000000000e+00       6.529635146021e-15       1.256927077291e-15       2.607314097457e-16 
  965       1.616049600771e-10       5.667893699815e-12       3.670974599045e-12       0.000000000000e+00       6.503638455720e-15       1.240346270015e-15       2.613789441256e-16 
  966       1.605808246796e-10       5.689561646894e-12       3.487720824237e-12       0.000000000000e+00       6.477767087441e-15       1.223868241384e-15       2.619865645656e-16 
  967       1.595772099480e-10       5.710444719521e-12       3.302665812537e-12       0.000000000000e+00       6.452020079188e-15       1.207487822565e-15       2.625534551849e-16 
  968       1.585943681791e-10       5.730529780735e-12       3.115892584785e-12       0.000000000000e+00       6.426396452501e-15       1.191199796062e-15       2.630787949238e-16 
  969       1.576325528343e-10       5.749803616709e-12       2.927484897260e-12       0.000000000000e+00       6.400895212416e-15       1.174998895587e-15       2.635617575323e-16 
  970       1.566920185422e-10       5.768252936583e-12       2.737527243607e-12       0.000000000000e+00       6.375515347403e-15       1.158879805925e-15       2.640015115574e-16 
  971       1.557730211007e-10       5.785864372292e-12       2.546104856770e-12       0.000000000000e+00       6.350255829318e-15       1.142837162803e-15       2.643972203317e-16 
  972       1.548758174792e-10       5.802624478399e-12       2.353303710922e-12       0.000000000000e+00       6.325115613355e-15       1.126865552762e-15       2.647480419612e-16 
  973       1.540006122159e-10       5.818522059883e-12       2.159207717570e-12       0.000000000000e+00       6.300093756322e-15       1.110960464672e-15       2.650533722837e-16 
  974       1.531473957258e-10       5.833555194159e-12       1.963890263867e-12       0.000000000000e+00       6.275189773533e-15       1.095121160212e-15       2.653135777647e-16 
  975       1.523161035704e-10       5.847724314125e-12       1.767422551117e-12       0.000000000000e+00       6.250403287173e-15       1.079347846218e-15       2.655292735790e-16 
  976       1.515066698369e-10       5.861029889878e-12       1.569876390665e-12       0.000000000000e+00       6.225733908415e-15       1.063640726925e-15       2.657010816559e-16 
  977       1.507190271344e-10       5.873472428838e-12       1.371324205473e-12       0.000000000000e+00       6.201181237382e-15       1.048000003959e-15       2.658296306979e-16 
  978       1.499531065883e-10       5.885052475872e-12       1.171839031693e-12       0.000000000000e+00       6.176744863107e-15       1.032425876322e-15       2.659155561996e-16 
  979       1.492088378367e-10       5.895770613418e-12       9.714945202430e-13       0.000000000000e+00       6.152424363505e-15       1.016918540385e-15       2.659595004667e-16 
  980       1.484861490249e-10       5.905627461607e-12       7.703649383870e-13       0.000000000000e+00       6.128219305328e-15       1.001478189874e-15       2.659621126339e-16 
  981       1.477849668011e-10       5.914623678393e-12       5.685251713061e-13       0.000000000000e+00       6.104129244132e-15       9.861050158589e-16       2.659240486847e-16 
  982       1.471052163120e-10       5.922759959671e-12       3.660507236764e-13       0.000000000000e+00       6.080153724239e-15       9.707992067440e-16       2.658459714695e-16 
  983       1.464468211979e-10       5.930037039404e-12       1.630177212447e-13       0.000000000000e+00       6.056292278704e-15       9.555609482557e-16       2.657285507243e-16 
  984       1.458097035878e-10       5.936455689749e-12      -4.049708759569e-14       0.000000000000e+00       6.032544429273e-15       9.403904234317e-16       2.655724630900e-16 
  985       1.451937840954e-10       5.942016721177e-12      -2.444163302295e-13       0.000000000000e+00       6.008909686349e-15       9.252878126095e-16       2.653783921304e-16 
  986       1.445989818139e-10       5.946720982599e-12      -4.486620082431e-13       0.000000000000e+00       5.985387548956e-15       9.102532934159e-16       2.651470283518e-16 
  987       1.440252143119e-10       5.950569361493e-12      -6.531554958494e-13       0.000000000000e+00       5.961977504703e-15       8.952870407554e-16       2.648790692208e-16 
  988       1.434723976281e-10       5.953562784022e-12      -8.578175383110e-13       0.000000000000e+00       5.938679029742e-15       8.803892267991e-16       2.645752191840e-16 
  989       1.429404462673e-10       5.955702215167e-12      -1.062568250366e-12       0.000000000000e+00       5.915491588740e-15       8.655600209739e-16       2.642361896860e-16 
  990       1.424292731952e-10       5.956988658841e-12      -1.267327114649e-12       0.000000000000e+00       5.892414634834e-15       8.507995899508e-16       2.638626991885e-16 
  991       1.419387898345e-10       5.957423158021e-12      -1.472012980120e-12       0.000000000000e+00       5.869447609600e-15       8.361080976343e-16       2.634554731891e-16 
  992       1.414689060593e-10       5.957006794868e-12      -1.676544060485e-12       0.000000000000e+00       5.846589943013e-15       8.214857051510e-16       2.630152442398e-16 
  993       1.410195301914e-10       5.955740690855e-12      -1.880837932621e-12       0.000000000000e+00       5.823841053413e-15       8.069325708384e-16       2.625427519659e-16 
  994       1.405905689949e-10       5.953626006885e-12      -2.084811534999e-12       0.000000000000e+00       5.801200347465e-15       7.924488502341e-16       2.620387430848e-16 
  995       1.401819276723e-10       5.950663943424e-12      -2.288381166112e-12       0.000000000000e+00       5.778667220127e-15       7.780346960642e-16       2.615039714246e-16 
