# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1006       1.416790926250e-10       5.617825516645e-12      -4.291472086819e-12       1.223207838811e-14       5.537715550351e-15       6.240921175782e-16       2.538147952594e-16 
 1007       1.414912232467e-10       5.605520740227e-12      -4.463886640982e-12       1.222981373028e-14       5.516421874818e-15       6.105240546942e-16       2.529722670006e-16 
 1008       1.413203713238e-10       5.592476774493e-12      -4.634850252253e-12       1.222769073721e-14       5.495226830041e-15       5.970273350036e-16       2.521094284699e-16 
 1009       1.411664201054e-10       5.578695810194e-12      -4.804279656951e-12       1.222571099036e-14       5.474129643194e-15       5.836020702748e-16       2.512271349329e-16 
 1010       1.410292512786e-10       5.564180079810e-12      -4.972090998246e-12       1.222387607708e-14       5.453129529194e-15       5.702483692929e-16       2.503262490469e-16 
 1011       1.409087449640e-10       5.548931857668e-12      -5.138199824752e-12       1.222218759060e-14       5.432225690660e-15       5.569663378479e-16       2.494076408789e-16 
 1012       1.408047602868e-10       5.532954731033e-12      -5.302529660638e-12       1.222064669268e-14       5.411417405609e-15       5.437564180746e-16       2.484720745558e-16 
 1013       1.407170767921e-10       5.516257433225e-12      -5.465037854291e-12       1.221925279437e-14       5.390704291999e-15       5.306204118576e-16       2.475198663811e-16 
 1014       1.406454521753e-10       5.498850066073e-12      -5.625690099968e-12       1.221800485623e-14       5.370086046932e-15       5.175604721756e-16       2.465512218203e-16 
 1015       1.405896416230e-10       5.480742834237e-12      -5.784451899702e-12       1.221690182388e-14       5.349562359241e-15       5.045787651197e-16       2.455663484282e-16 
 1016       1.405493978067e-10       5.461946045477e-12      -5.941288562897e-12       1.221594262805e-14       5.329132909468e-15       4.916774699211e-16       2.445654558544e-16 
 1017       1.405244708755e-10       5.442470110924e-12      -6.096165205930e-12       1.221512618447e-14       5.308797369831e-15       4.788587789806e-16       2.435487558491e-16 
 1018       1.405146084501e-10       5.422325545356e-12      -6.249046751743e-12       1.221445139386e-14       5.288555404206e-15       4.661248978965e-16       2.425164622681e-16 
 1019       1.405195556156e-10       5.401522967463e-12      -6.399897929442e-12       1.221391714187e-14       5.268406668093e-15       4.534780454934e-16       2.414687910787e-16 
 1020       1.405390549149e-10       5.380073100121e-12      -6.548683273892e-12       1.221352229905e-14       5.248350808596e-15       4.409204538509e-16       2.404059603648e-16 
 1021       1.405728463425e-10       5.357986770666e-12      -6.695367125317e-12       1.221326572079e-14       5.228387464391e-15       4.284543683317e-16       2.393281903326e-16 
 1022       1.406206673371e-10       5.335274911159e-12      -6.839913628893e-12       1.221314624729e-14       5.208516265703e-15       4.160820476110e-16       2.382357033162e-16 
 1023       1.406822527753e-10       5.311948558664e-12      -6.982286734349e-12       1.221316270352e-14       5.188736834278e-15       4.038057637041e-16       2.371287237828e-16 
 1024       1.407573349650e-10       5.288018855513e-12      -7.122450195558e-12       1.221331389918e-14       5.169048783359e-15       3.916278019959e-16       2.360074783382e-16 
 1025       1.408456436385e-10       5.263497049584e-12      -7.260367570141e-12       1.221359862862e-14       5.149451717657e-15       3.795504612686e-16       2.348721957326e-16 
 1026       1.409469059458e-10       5.238394494564e-12      -7.396002219056e-12       1.221401567085e-14       5.129945233325e-15       3.675760537310e-16       2.337231068656e-16 
 1027       1.410608464482e-10       5.212722650228e-12      -7.529317306202e-12       1.221456378947e-14       5.110528917933e-15       3.557069050466e-16       2.325604447920e-16 
 1028       1.411871871113e-10       5.186493082707e-12      -7.660275798012e-12       1.221524173260e-14       5.091202350442e-15       3.439453543625e-16       2.313844447274e-16 
 1029       1.413256472985e-10       5.159717464758e-12      -7.788840463048e-12       1.221604823291e-14       5.071965101173e-15       3.322937543376e-16       2.301953440532e-16 
 1030       1.414759437644e-10       5.132407576036e-12      -7.914973871602e-12       1.221698200750e-14       5.052816731787e-15       3.207544711717e-16       2.289933823225e-16 
 1031       1.416377906477e-10       5.104575303368e-12      -8.038638395292e-12       1.221804175789e-14       5.033756795255e-15       3.093298846335e-16       2.277788012654e-16 
 1032       1.418108994649e-10       5.076232641019e-12      -8.159796206654e-12       1.221922616998e-14       5.014784835832e-15       2.980223880894e-16       2.265518447944e-16 
 1033       1.419949791038e-10       5.047391690969e-12      -8.278409278746e-12       1.222053391403e-14       4.995900389031e-15       2.868343885323e-16       2.253127590103e-16 
 1034       1.421897358160e-10       5.018064663180e-12      -8.394439384740e-12       1.222196364454e-14       4.977102981597e-15       2.757683066100e-16       2.240617922069e-16 
 1035       1.423948732113e-10       4.988263875870e-12      -8.507848097520e-12       1.222351400030e-14       4.958392131478e-15       2.648265766535e-16       2.227991948773e-16 
 1036       1.426100922500e-10       4.958001755780e-12      -8.618596789277e-12       1.222518360428e-14       4.939767347804e-15       2.540116467059e-16       2.215252197189e-16 
 1037       1.428350912371e-10       4.927290838452e-12      -8.726646631111e-12       1.222697106360e-14       4.921228130856e-15       2.433259785512e-16       2.202401216389e-16 
 1038       1.430695658147e-10       4.896143768494e-12      -8.831958592621e-12       1.222887496954e-14       4.902773972039e-15       2.327720477421e-16       2.189441577600e-16 
 1039       1.433132089563e-10       4.864573299855e-12      -8.934493441508e-12       1.223089389741e-14       4.884404353861e-15       2.223523436294e-16       2.176375874258e-16 
 1040       1.435657109594e-10       4.832592296093e-12      -9.034211743168e-12       1.223302640656e-14       4.866118749900e-15       2.120693693900e-16       2.163206722059e-16 
 1041       1.438267594389e-10       4.800213730651e-12      -9.131073860287e-12       1.223527104035e-14       4.847916624784e-15       2.019256420558e-16       2.149936759021e-16 
 1042       1.440960393210e-10       4.767450687123e-12      -9.225039952445e-12       1.223762632607e-14       4.829797434159e-15       1.919236925421e-16       2.136568645531e-16 
 1043       1.443732328355e-10       4.734316359529e-12      -9.316069975705e-12       1.224009077489e-14       4.811760624666e-15       1.820660656763e-16       2.123105064407e-16 
 1044       1.446580195103e-10       4.700824052585e-12      -9.404123682214e-12       1.224266288188e-14       4.793805633913e-15       1.723553202263e-16       2.109548720947e-16 
 1045       1.449500761636e-10       4.666987181973e-12      -9.489160619799e-12       1.224534112589e-14       4.775931890450e-15       1.627940289291e-16       2.095902342986e-16 
 1046       1.452490768980e-10       4.632819274615e-12      -9.571140131564e-12       1.224812396956e-14       4.758138813742e-15       1.533847785198e-16       2.082168680951e-16 
 1047       1.455546930935e-10       4.598333968940e-12      -9.650021355485e-12       1.225100985925e-14       4.740425814142e-15       1.441301697594e-16       2.068350507918e-16 
 1048       1.458665934008e-10       4.563545015162e-12      -9.725763224009e-12       1.225399722501e-14       4.722792292866e-15       1.350328174641e-16       2.054450619660e-16 
 1049       1.461844437347e-10       4.528466275544e-12      -9.798324463651e-12       1.225708448054e-14       4.705237641965e-15       1.260953505333e-16       2.040471834710e-16 
 1050       1.465079072674e-10       4.493111724672e-12      -9.867663594588e-12       1.226027002313e-14       4.687761244299e-15       1.173204119787e-16       2.026416994410e-16 
 1051       1.468366596437e-10       4.457495204083e-12      -9.933747716328e-12       1.226355207663e-14       4.670362539440e-15       1.087102152228e-16       2.012288247152e-16 
 1052       1.471704348708e-10       4.421629681847e-12      -9.996578999268e-12       1.226692821812e-14       4.653041222432e-15       1.002652061834e-16       1.998084890092e-16 
 1053       1.475089800531e-10       4.385527983231e-12      -1.005616856059e-11       1.227039584458e-14       4.635797047743e-15       9.198538264826e-17       1.983805497544e-16 
 1054       1.478520402231e-10       4.349203035653e-12      -1.011252771212e-11       1.227395232921e-14       4.618629763563e-15       8.387073629834e-17       1.969448634049e-16 
 1055       1.481993583367e-10       4.312667868928e-12      -1.016566796089e-11       1.227759502140e-14       4.601539111790e-15       7.592125268856e-17       1.955012854357e-16 
 1056       1.485506752675e-10       4.275935615512e-12      -1.021560100969e-11       1.228132124665e-14       4.584524828007e-15       6.813691122802e-17       1.940496703400e-16 
 1057       1.489057298025e-10       4.239019510746e-12      -1.026233875761e-11       1.228512830649e-14       4.567586641465e-15       6.051768516051e-17       1.925898716272e-16 
 1058       1.492642586365e-10       4.201932893105e-12      -1.030589330060e-11       1.228901347848e-14       4.550724275061e-15       5.306354154488e-17       1.911217418203e-16 
 1059       1.496259963673e-10       4.164689204434e-12      -1.034627693200e-11       1.229297401609e-14       4.533937445323e-15       4.577444123544e-17       1.896451324538e-16 
 1060       1.499906754909e-10       4.127301990202e-12      -1.038350214313e-11       1.229700714866e-14       4.517225862388e-15       3.865033886244e-17       1.881598940714e-16 
 1061       1.503580263960e-10       4.089784899740e-12      -1.041758162378e-11       1.230111008136e-14       4.500589229982e-15       3.169118281239e-17       1.866658762237e-16 
 1062       1.507277773594e-10       4.052151686488e-12      -1.044852826282e-11       1.230527999509e-14       4.484027245404e-15       2.489691520855e-17       1.851629274660e-16 
 1063       1.510996545405e-10       4.014416208240e-12      -1.047635514873e-11       1.230951404646e-14       4.467539599503e-15       1.826747189131e-17       1.836508953557e-16 
 1064       1.514733819769e-10       3.976592427387e-12      -1.050107557012e-11       1.231380936769e-14       4.451125976661e-15       1.180278239861e-17       1.821296264504e-16 
 1065       1.518486815788e-10       3.938694411165e-12      -1.052270301635e-11       1.231816306660e-14       4.434786054773e-15       5.502769946323e-18       1.805989663052e-16 
 1066       1.522252731240e-10       3.900736331893e-12      -1.054125117798e-11       1.232257222650e-14       4.418519505230e-15      -6.326485912689e-19       1.790587594709e-16 
 1067       1.526028742535e-10       3.862732467225e-12      -1.055673394742e-11       1.232703390616e-14       4.402325992895e-15      -6.603562701119e-18       1.775088494911e-16 
 1068       1.529812004657e-10       3.824697200391e-12      -1.056916541944e-11       1.233154513974e-14       4.386205176090e-15      -1.241006825098e-17       1.759490789005e-16 
 1069       1.533599651116e-10       3.786645020440e-12      -1.057855989168e-11       1.233610293672e-14       4.370156706570e-15      -1.805226750898e-17       1.743792892223e-16 
 1070       1.537388793902e-10       3.748590522490e-12      -1.058493186527e-11       1.234070428187e-14       4.354180229509e-15      -2.353026916325e-17       1.727993209660e-16 
 1071       1.541176523429e-10       3.710548407964e-12      -1.058829604535e-11       1.234534613515e-14       4.338275383478e-15      -2.884418834145e-17       1.712090136248e-16 
 1072       1.544959908487e-10       3.672533484845e-12      -1.058866734160e-11       1.235002543169e-14       4.322441800429e-15      -3.399414663042e-17       1.696082056739e-16 
 1073       1.548735996191e-10       3.634560667911e-12      -1.058606086882e-11       1.235473908169e-14       4.306679105671e-15      -3.898027209571e-17       1.679967345677e-16 
 1074       1.552501811933e-10       3.596644978987e-12      -1.058049194747e-11       1.235948397039e-14       4.290986917853e-15      -4.380269930122e-17       1.663744367378e-16 
 1075       1.556254359328e-10       3.558801547183e-12      -1.057197610421e-11       1.236425695801e-14       4.275364848948e-15      -4.846156932874e-17       1.647411475904e-16 
 1076       1.559990620167e-10       3.521045609146e-12      -1.056052907249e-11       1.236905487965e-14       4.259812504229e-15      -5.295702979757e-17       1.630967015044e-16 
 1077       1.563707554366e-10       3.483392509297e-12      -1.054616679304e-11       1.237387454530e-14       4.244329482249e-15      -5.728923488409e-17       1.614409318288e-16 
 1078       1.567402099913e-10       3.445857700082e-12      -1.052890541446e-11       1.237871273970e-14       4.228915374830e-15      -6.145834534136e-17       1.597736708806e-16 
 1079       1.571071172820e-10       3.408456742210e-12      -1.050876129376e-11       1.238356622234e-14       4.213569767033e-15      -6.546452851868e-17       1.580947499423e-16 
 1080       1.574711667075e-10       3.371205304906e-12      -1.048575099693e-11       1.238843172738e-14       4.198292237147e-15      -6.930795838121e-17       1.564039992599e-16 
 1081       1.578320454585e-10       3.334119166148e-12      -1.045989129945e-11       1.239330596357e-14       4.183082356665e-15      -7.298881552955e-17       1.547012480403e-16 
 1082       1.581894385132e-10       3.297214212915e-12      -1.043119918686e-11       1.239818561423e-14       4.167939690268e-15      -7.650728721931e-17       1.529863244492e-16 
 1083       1.585430286321e-10       3.260506441430e-12      -1.039969185534e-11       1.240306733717e-14       4.152863795801e-15      -7.986356738071e-17       1.512590556088e-16 
 1084       1.588924963529e-10       3.224011957409e-12      -1.036538671222e-11       1.240794776459e-14       4.137854224261e-15      -8.305785663816e-17       1.495192675954e-16 
 1085       1.592375199852e-10       3.187746976298e-12      -1.032830137653e-11       1.241282350310e-14       4.122910519772e-15      -8.609036232986e-17       1.477667854372e-16 
 1086       1.595777756062e-10       3.151727823524e-12      -1.028845367957e-11       1.241769113361e-14       4.108032219566e-15      -8.896129852737e-17       1.460014331119e-16 
 1087       1.599129370547e-10       3.115970934739e-12      -1.024586166548e-11       1.242254721126e-14       4.093218853968e-15      -9.167088605521e-17       1.442230335447e-16 
 1088       1.602426759271e-10       3.080492856059e-12      -1.020054359173e-11       1.242738826538e-14       4.078469946373e-15      -9.421935251045e-17       1.424314086055e-16 
 1089       1.605666615715e-10       3.045310244316e-12      -1.015251792973e-11       1.243221079945e-14       4.063785013226e-15      -9.660693228228e-17       1.406263791071e-16 
 1090       1.608845968867e-10       3.010438362433e-12      -1.010180750387e-11       1.243701148050e-14       4.049163614185e-15      -9.883454201862e-17       1.388078949974e-16 
 1091       1.611963262535e-10       2.975886542982e-12      -1.004845196843e-11       1.244178771035e-14       4.034605503362e-15      -1.009058169015e-16       1.369764278514e-16 
 1092       1.615017290402e-10       2.941662664304e-12      -9.992495499060e-12       1.244653706197e-14       4.020110480072e-15      -1.028251017074e-16       1.351325836364e-16 
 1093       1.618006839285e-10       2.907774649946e-12      -9.933982670327e-12       1.245125709054e-14       4.005678338818e-15      -1.045967779231e-16       1.332769730047e-16 
 1094       1.620930689125e-10       2.874230468759e-12      -9.872958456732e-12       1.245594533349e-14       3.991308869282e-15      -1.062252638333e-16       1.314102113048e-16 
 1095       1.623787612973e-10       2.841038134987e-12      -9.809468233655e-12       1.246059931041e-14       3.977001856310e-15      -1.077150146088e-16       1.295329185922e-16 
 1096       1.626576376971e-10       2.808205708361e-12      -9.743557778331e-12       1.246521652303e-14       3.962757079895e-15      -1.090705223939e-16       1.276457196401e-16 
 1097       1.629295740343e-10       2.775741294194e-12      -9.675273270814e-12       1.246979445518e-14       3.948574315168e-15      -1.102963163943e-16       1.257492439504e-16 
 1098       1.631944455377e-10       2.743653043469e-12      -9.604661294947e-12       1.247433057274e-14       3.934453332377e-15      -1.113969629645e-16       1.238441257646e-16 
 1099       1.634521267413e-10       2.711949152937e-12      -9.531768839330e-12       1.247882232358e-14       3.920393896880e-15      -1.123770656963e-16       1.219310040743e-16 
 1100       1.637024914828e-10       2.680637865205e-12      -9.456643298287e-12       1.248326713758e-14       3.906395769126e-15      -1.132412655057e-16       1.200105226326e-16 
 1101       1.639454129024e-10       2.649727468831e-12      -9.379332472835e-12       1.248766242652e-14       3.892458704643e-15      -1.139942407212e-16       1.180833299642e-16 
 1102       1.641807634409e-10       2.619226298418e-12      -9.299884571650e-12       1.249200558408e-14       3.878582454022e-15      -1.146407071712e-16       1.161500793771e-16 
 1103       1.644084148388e-10       2.589142734704e-12      -9.218348212039e-12       1.249629398579e-14       3.864766762905e-15      -1.151854182721e-16       1.142114289727e-16 
 1104       1.646282381345e-10       2.559485204658e-12      -9.134772420902e-12       1.250052498897e-14       3.851011371969e-15      -1.156331651159e-16       1.122680416573e-16 
 1105       1.648401036630e-10       2.530262181567e-12      -9.049206635708e-12       1.250469593273e-14       3.837316016913e-15      -1.159887765576e-16       1.103205851522e-16 
 1106       1.650438810547e-10       2.501482185137e-12      -8.961700705453e-12       1.250880413788e-14       3.823680428444e-15      -1.162571193036e-16       1.083697320054e-16 
 1107       1.652394392337e-10       2.473153781577e-12      -8.872304891638e-12       1.251284690694e-14       3.810104332262e-15      -1.164430979988e-16       1.064161596016e-16 
 1108       1.654266464165e-10       2.445285583699e-12      -8.781069869229e-12       1.251682152404e-14       3.796587449046e-15      -1.165516553148e-16       1.044605501737e-16 
 1109       1.656053701103e-10       2.417886251007e-12      -8.688046727630e-12       1.252072525494e-14       3.783129494439e-15      -1.165877720376e-16       1.025035908133e-16 
 1110       1.657754771124e-10       2.390964489789e-12      -8.593286971649e-12       1.252455534695e-14       3.769730179037e-15      -1.165564671550e-16       1.005459734816e-16 
 1111       1.659368335076e-10       2.364529053213e-12      -8.496842522467e-12       1.252830902889e-14       3.756389208371e-15      -1.164627979447e-16       9.858839502050e-17 
 1112       1.660893046678e-10       2.338588741416e-12      -8.398765718604e-12       1.253198351108e-14       3.743106282895e-15      -1.163118600619e-16       9.663155716294e-17 
 1113       1.662327552501e-10       2.313152401601e-12      -8.299109316888e-12       1.253557598524e-14       3.729881097971e-15      -1.161087876271e-16       9.467616654422e-17 
 1114       1.663670491954e-10       2.288228928125e-12      -8.197926493424e-12       1.253908362454e-14       3.716713343856e-15      -1.158587533138e-16       9.272293471259e-17 
 1115       1.664920497270e-10       2.263827262596e-12      -8.095270844561e-12       1.254250358344e-14       3.703602705686e-15      -1.155669684362e-16       9.077257814019e-17 
 1116       1.666076193494e-10       2.239956393961e-12      -7.991196387861e-12       1.254583299778e-14       3.690548863464e-15      -1.152386830371e-16       8.882581823386e-17 
 1117       1.667136198465e-10       2.216625358605e-12      -7.885757563065e-12       1.254906898461e-14       3.677551492043e-15      -1.148791859755e-16       8.688338134602e-17 
 1118       1.668099122807e-10       2.193843240437e-12      -7.779009233061e-12       1.255220864227e-14       3.664610261114e-15      -1.144938050145e-16       8.494599878547e-17 
 1119       1.668963569907e-10       2.171619170989e-12      -7.671006684856e-12       1.255524905024e-14       3.651724835193e-15      -1.140879069087e-16       8.301440682827e-17 
 1120       1.669728135909e-10       2.149962329504e-12      -7.561805630539e-12       1.255818726919e-14       3.638894873603e-15      -1.136668974925e-16       8.108934672857e-17 
 1121       1.670391409697e-10       2.128881943029e-12      -7.451462208252e-12       1.256102034087e-14       3.626120030463e-15      -1.132362217674e-16       7.917156472945e-17 
 1122       1.670951972877e-10       2.108387286513e-12      -7.340032983156e-12       1.256374528811e-14       3.613399954673e-15      -1.128013639898e-16       7.726181207379e-17 
 1123       1.671408399768e-10       2.088487682892e-12      -7.227574948401e-12       1.256635911476e-14       3.600734289899e-15      -1.123678477589e-16       7.536084501511e-17 
 1124       1.671759257385e-10       2.069192503187e-12      -7.114145526092e-12       1.256885880568e-14       3.588122674560e-15      -1.119412361044e-16       7.346942482837e-17 
 1125       1.672003105426e-10       2.050511166598e-12      -6.999802568259e-12       1.257124132663e-14       3.575564741814e-15      -1.115271315742e-16       7.158831782089e-17 
 1126       1.672138496259e-10       2.032453140589e-12      -6.884604357823e-12       1.257350362431e-14       3.563060119541e-15      -1.111311763222e-16       6.971829534314e-17 
 1127       1.672163974902e-10       2.015027940990e-12      -6.768609609566e-12       1.257564262627e-14       3.550608430333e-15      -1.107590521959e-16       6.786013379960e-17 
 1128       1.672078079016e-10       1.998245132084e-12      -6.651877471097e-12       1.257765524087e-14       3.538209291477e-15      -1.104164808244e-16       6.601461465960e-17 
 1129       1.671879675272e-10       1.982112528309e-12      -6.534465358290e-12       1.257953874865e-14       3.525862353567e-15      -1.101075147771e-16       6.418236563927e-17 
 1130       1.671568973245e-10       1.966630773692e-12      -6.416422428973e-12       1.258129198187e-14       3.513567416907e-15      -1.098293866467e-16       6.236338197464e-17 
 1131       1.671146524619e-10       1.951798692435e-12      -6.297796026686e-12       1.258291416015e-14       3.501324316589e-15      -1.095775934679e-16       6.055749897352e-17 
 1132       1.670612888005e-10       1.937615080872e-12      -6.178633839316e-12       1.258440450045e-14       3.489132883989e-15      -1.093475995271e-16       5.876455027835e-17 
 1133       1.669968628960e-10       1.924078707387e-12      -6.058983899860e-12       1.258576221708e-14       3.476992946758e-15      -1.091348362890e-16       5.698436786212e-17 
 1134       1.669214320005e-10       1.911188312342e-12      -5.938894587189e-12       1.258698652168e-14       3.464904328816e-15      -1.089347023239e-16       5.521678202425e-17 
 1135       1.668350540643e-10       1.898942607999e-12      -5.818414626813e-12       1.258807662323e-14       3.452866850334e-15      -1.087425632343e-16       5.346162138651e-17 
 1136       1.667377877377e-10       1.887340278440e-12      -5.697593091647e-12       1.258903172805e-14       3.440880327729e-15      -1.085537515823e-16       5.171871288895e-17 
 1137       1.666296923723e-10       1.876379979499e-12      -5.576479402772e-12       1.258985103976e-14       3.428944573652e-15      -1.083635668165e-16       4.998788178576e-17 
 1138       1.665108280235e-10       1.866060338677e-12      -5.455123330199e-12       1.259053375933e-14       3.417059396977e-15      -1.081672751989e-16       4.826895164120e-17 
 1139       1.663812554514e-10       1.856379955071e-12      -5.333574993638e-12       1.259107908503e-14       3.405224602789e-15      -1.079601097318e-16       4.656174432553e-17 
 1140       1.662410361232e-10       1.847337399294e-12      -5.211884863259e-12       1.259148621245e-14       3.393439992378e-15      -1.077372700851e-16       4.486608001086e-17 
 1141       1.660902322148e-10       1.838931213401e-12      -5.090103760453e-12       1.259175433449e-14       3.381705363224e-15      -1.074939225233e-16       4.318177716709e-17 
 1142       1.659289066122e-10       1.831159910813e-12      -4.968282858605e-12       1.259188264136e-14       3.370020508987e-15      -1.072251998321e-16       4.150865255784e-17 
 1143       1.657571229137e-10       1.824021976238e-12      -4.846473683850e-12       1.259187032056e-14       3.358385219500e-15      -1.069262012459e-16       3.984652123631e-17 
 1144       1.655749454313e-10       1.817515865596e-12      -4.724728115841e-12       1.259171655690e-14       3.346799280755e-15      -1.065919923742e-16       3.819519654119e-17 
 1145       1.653824391928e-10       1.811640005942e-12      -4.603098388513e-12       1.259142053246e-14       3.335262474892e-15      -1.062176051295e-16       3.655449009261e-17 
 1146       1.651796699432e-10       1.806392795392e-12      -4.481637090848e-12       1.259098142664e-14       3.323774580191e-15      -1.057980376533e-16       3.492421178798e-17 
 1147       1.649667041465e-10       1.801772603044e-12      -4.360397167635e-12       1.259039841609e-14       3.312335371062e-15      -1.053282542438e-16       3.330416979798e-17 
 1148       1.647436089877e-10       1.797777768901e-12      -4.239431920241e-12       1.258967067476e-14       3.300944618031e-15      -1.048031852826e-16       3.169417056238e-17 
 1149       1.645104523742e-10       1.794406603797e-12      -4.118795007372e-12       1.258879737389e-14       3.289602087731e-15      -1.042177271620e-16       3.009401878600e-17 
 1150       1.642673029380e-10       1.791657389319e-12      -3.998540445834e-12       1.258777768195e-14       3.278307542894e-15      -1.035667422113e-16       2.850351743459e-17 
 1151       1.640142300368e-10       1.789528377731e-12      -3.878722611303e-12       1.258661076471e-14       3.267060742335e-15      -1.028450586249e-16       2.692246773076e-17 
 1152       1.637513037565e-10       1.788017791898e-12      -3.759396239087e-12       1.258529578519e-14       3.255861440948e-15      -1.020474703881e-16       2.535066914986e-17 
 1153       1.634785949121e-10       1.787123825208e-12      -3.640616424889e-12       1.258383190368e-14       3.244709389691e-15      -1.011687372051e-16       2.378791941590e-17 
 1154       1.631961750504e-10       1.786844641497e-12      -3.522438625571e-12       1.258221827770e-14       3.233604335575e-15      -1.002035844255e-16       2.223401449746e-17 
 1155       1.629041164508e-10       1.787178374973e-12      -3.404918659923e-12       1.258045406204e-14       3.222546021658e-15      -9.914670297121e-17       2.068874860359e-17 
 1156       1.626024921278e-10       1.788123130139e-12      -3.288112709421e-12       1.257853840874e-14       3.211534187030e-15      -9.799274926383e-17       1.915191417970e-17 
 1157       1.622913758324e-10       1.789676981716e-12      -3.172077318995e-12       1.257647046707e-14       3.200568566805e-15      -9.673634515141e-17       1.762330190351e-17 
 1158       1.619708420536e-10       1.791837974565e-12      -3.056869397793e-12       1.257424938353e-14       3.189648892107e-15      -9.537207783547e-17       1.610270068089e-17 
 1159       1.616409660208e-10       1.794604123615e-12      -2.942546219944e-12       1.257187430187e-14       3.178774890065e-15      -9.389449979808e-17       1.458989764185e-17 
 1160       1.613018237050e-10       1.797973413784e-12      -2.829165425324e-12       1.256934436307e-14       3.167946283799e-15      -9.229812872878e-17       1.308467813635e-17 
 1161       1.609534918207e-10       1.801943799902e-12      -2.716785020319e-12       1.256665870530e-14       3.157162792409e-15      -9.057744745163e-17       1.158682573029e-17 
 1162       1.605960478276e-10       1.806513206634e-12      -2.605463378589e-12       1.256381646400e-14       3.146424130965e-15      -8.872690385221e-17       1.009612220137e-17 
 1163       1.602295699327e-10       1.811679528407e-12      -2.495259241833e-12       1.256081677179e-14       3.135730010498e-15      -8.674091080460e-17       8.612347535003e-18 
 1164       1.598541370914e-10       1.817440629330e-12      -2.386231720553e-12       1.255765875852e-14       3.125080137989e-15      -8.461384609842e-17       7.135279920237e-18 
 1165       1.594698290098e-10       1.823794343120e-12      -2.278440294820e-12       1.255434155124e-14       3.114474216356e-15      -8.234005236577e-17       5.664695745639e-18 
 1166       1.590767261463e-10       1.830738473024e-12      -2.171944815035e-12       1.255086427420e-14       3.103911944445e-15      -7.991383700831e-17       4.200369595213e-18 
 1167       1.586749097131e-10       1.838270791742e-12      -2.066805502696e-12       1.254722604886e-14       3.093393017023e-15      -7.732947212421e-17       2.742074244306e-18 
 1168       1.582644755633e-10       1.846387992242e-12      -1.963076562746e-12       1.254342633910e-14       3.082917154779e-15      -7.458308524352e-17       1.289633275619e-18 
 1169       1.578455760382e-10       1.855082525974e-12      -1.860786931582e-12       1.253946599168e-14       3.072484194781e-15      -7.167835758180e-17      -1.569203437334e-19 
 1170       1.574183786471e-10       1.864345724938e-12      -1.759959289660e-12       1.253534620880e-14       3.062094001136e-15      -6.862089694435e-17      -1.597500863124e-18 
 1171       1.569830522326e-10       1.874168847040e-12      -1.660616428269e-12       1.253106820406e-14       3.051746435062e-15      -6.541635347812e-17      -3.032022188015e-18 
 1172       1.565397669734e-10       1.884543075922e-12      -1.562781249728e-12       1.252663320252e-14       3.041441354881e-15      -6.207041976487e-17      -4.460397879431e-18 
 1173       1.560886943876e-10       1.895459520795e-12      -1.466476767592e-12       1.252204244068e-14       3.031178616013e-15      -5.858883091435e-17      -5.882541153424e-18 
 1174       1.556300073355e-10       1.906909216268e-12      -1.371726106855e-12       1.251729716656e-14       3.020958070969e-15      -5.497736465749e-17      -7.298364880546e-18 
 1175       1.551638800224e-10       1.918883122180e-12      -1.278552504151e-12       1.251239863968e-14       3.010779569339e-15      -5.124184143957e-17      -8.707781585316e-18 
 1176       1.546904880018e-10       1.931372123433e-12      -1.186979307956e-12       1.250734813109e-14       3.000642957788e-15      -4.738812451342e-17      -1.011070344569e-17 
 1177       1.542100081785e-10       1.944367029823e-12      -1.097029978796e-12       1.250214692343e-14       2.990548080044e-15      -4.342212003255e-17      -1.150704229254e-17 
 1178       1.537226188111e-10       1.957858575869e-12      -1.008728089444e-12       1.249679631093e-14       2.980494776897e-15      -3.934977714440e-17      -1.289670960911e-17 
 1179       1.532284995154e-10       1.971837420646e-12      -9.220973251256e-13       1.249129759944e-14       2.970482886183e-15      -3.517708808346e-17      -1.427961653047e-17 
 1180       1.527278312669e-10       1.986294147620e-12      -8.371614837214e-13       1.248565210644e-14       2.960512242781e-15      -3.091008826447e-17      -1.565567384305e-17 
 1181       1.522207964046e-10       2.001219264471e-12      -7.539444759701e-13       1.247986116113e-14       2.950582678605e-15      -2.655485637562e-17      -1.702479198401e-17 
 1182       1.517075786328e-10       2.016603202931e-12      -6.724703256710e-13       1.247392610435e-14       2.940694022594e-15      -2.211751447170e-17      -1.838688104082e-17 
 1183       1.511883630251e-10       2.032436318615e-12      -5.927631698869e-13       1.246784828870e-14       2.930846100705e-15      -1.760422806730e-17      -1.974185075064e-17 
